IID,inferred_pop
200916840028_R01C02,AMR
200916840028_R06C01,EUR
200916840029_R03C01,EUR
200916840029_R04C01,EUR
200916840031_R01C02,EAS
200916840031_R03C02,EUR
200916840031_R04C02,EAS
200916840031_R05C02,SAS
200916840031_R06C01,EAS
200916840031_R06C02,SAS
200916840033_R01C01,EUR
200916840033_R02C01,EAS
200916840033_R06C02,SAS
200916840042_R06C02,EUR
200916840051_R05C02,AMR
200916840055_R01C01,EUR
200916840055_R03C01,EAS
200916840055_R04C01,EAS
200916840055_R05C01,AMR
200916840055_R06C01,EUR
200916840071_R05C02,EUR
200916840071_R06C02,EUR
200916840075_R01C01,EUR
200916840075_R02C01,EUR
200916840075_R02C02,EUR
200916840075_R03C01,EUR
200916840075_R03C02,EUR
200916840076_R03C01,EAS
200916840076_R04C01,EUR
200916840076_R05C01,EUR
200916840077_R02C01,EUR
200916840077_R04C01,EUR
200916840080_R01C01,EUR
200916840080_R01C02,EUR
200916840080_R02C01,AFR
200916840080_R02C02,SAS
200916840080_R03C01,AFR
200916840080_R03C02,SAS
200916840080_R04C01,EUR
200916840080_R04C02,EUR
200916840080_R05C01,EUR
200916840080_R05C02,AMR
200916840080_R06C01,EUR
200916840086_R01C01,EUR
200916840086_R01C02,AFR
200916840086_R02C01,EUR
200916840086_R02C02,AMR
200916840086_R03C01,EUR
200916840086_R03C02,AMR
200916840086_R04C01,EUR
200916840086_R04C02,AMR
200916840086_R05C01,EAS
200916840086_R05C02,AMR
200916840086_R06C01,AFR
200916840086_R06C02,EUR
200916840087_R01C01,EUR
200916840087_R01C02,EAS
200916840087_R02C01,EUR
200916840087_R02C02,EUR
200916840087_R03C01,EAS
200916840087_R03C02,EUR
200916840087_R04C01,EAS
200916840087_R04C02,EUR
200916840087_R05C01,EAS
200916840087_R05C02,AMR
200916840087_R06C01,EUR
200916840087_R06C02,EUR
200916840089_R01C01,EUR
200916840089_R01C02,EUR
200916840089_R02C01,EUR
200916840089_R03C01,AMR
200916840089_R03C02,EUR
200916840089_R04C01,AMR
200916840089_R04C02,EUR
200916840089_R06C01,EUR
200916840090_R01C02,AMR
200916840090_R02C02,SAS
200916840090_R03C02,EUR
200916840090_R04C02,EUR
200916840090_R05C01,SAS
200916840090_R05C02,EAS
200916840090_R06C01,AMR
200916840092_R01C02,EUR
200916840092_R02C02,EUR
200916840092_R03C02,EUR
200916840092_R04C02,EUR
200916840092_R05C02,EUR
200916840092_R06C01,AFR
200916840094_R04C01,EUR
200916840094_R05C01,EUR
200916840100_R01C01,EUR
200916840100_R01C02,EUR
200916840100_R02C01,EUR
200916840100_R02C02,EUR
200916840100_R03C01,AMR
200916840100_R03C02,EUR
200916840100_R04C01,AFR
200916840100_R04C02,EUR
200916840100_R05C01,SAS
200916840100_R06C01,EUR
200916840100_R06C02,EUR
200916840101_R01C01,EUR
200916840101_R02C01,EUR
200916840101_R03C01,EUR
200916840101_R04C01,EUR
200916840104_R01C01,EUR
200916840104_R02C01,EUR
200916840105_R01C02,EUR
200916840105_R02C02,EUR
200916840105_R03C02,EUR
200916840105_R04C01,EUR
200916840105_R04C02,EUR
200916840105_R05C01,EUR
200916840105_R05C02,EUR
200916840105_R06C01,EUR
200916840105_R06C02,EUR
200916840106_R02C01,EUR
200916840106_R03C01,EUR
200916840106_R03C02,EUR
200916840106_R04C02,EUR
200916840106_R05C01,EAS
200916840106_R05C02,EUR
200916840106_R06C01,EAS
200916840106_R06C02,EUR
200916840111_R01C01,EUR
200916840111_R02C01,EUR
200916840116_R03C02,AMR
200916840116_R04C02,EUR
200916840119_R01C01,SAS
200916840119_R01C02,SAS
200916840119_R02C01,SAS
200916840119_R02C02,SAS
200916840119_R03C01,EAS
200916840119_R04C01,EAS
200916840119_R05C01,EUR
200916840119_R05C02,EUR
200916840119_R06C01,EUR
200916840119_R06C02,AMR
200916840130_R03C02,EUR
200916840130_R04C01,EUR
200916840130_R04C02,EUR
200916840131_R01C01,AMR
200916840131_R01C02,EUR
200916840131_R03C01,EUR
200916840131_R05C02,EAS
200916840131_R06C01,EUR
200916840132_R01C01,EUR
200916840132_R01C02,EUR
200916840132_R02C01,EUR
200916840132_R02C02,EUR
200916840132_R03C01,EUR
200916840132_R04C01,EUR
200916840132_R04C02,EAS
200916840132_R05C02,EAS
200916840132_R06C02,EUR
200916840138_R03C02,EAS
200916840138_R04C02,EAS
200916840148_R06C02,EUR
200916840152_R02C01,EUR
200916840159_R01C01,EUR
200916840159_R02C01,SAS
200916840159_R03C01,SAS
200916840159_R03C02,EUR
200916840159_R04C01,EUR
200916840159_R04C02,SAS
200916840159_R05C02,SAS
200916840159_R06C02,EUR
200916840160_R01C01,AMR
200916840160_R02C01,EUR
200916840181_R01C02,EAS
200916840181_R02C02,EUR
200916840181_R05C02,SAS
200916840181_R06C01,EUR
200916840181_R06C02,EUR
200916840184_R01C01,SAS
200916840184_R01C02,EAS
200916840184_R02C01,SAS
200916840184_R02C02,EUR
200916840184_R03C01,EUR
200916840184_R03C02,EUR
200916840184_R04C01,EUR
200916840184_R04C02,EUR
200916840184_R05C01,EUR
200916840184_R05C02,EUR
200916840184_R06C01,EAS
200916840184_R06C02,EUR
200916840187_R01C01,SAS
200916840187_R01C02,AFR
200916840187_R02C01,SAS
200916840187_R02C02,EUR
200916840187_R03C01,EUR
200916840187_R03C02,EUR
200916840187_R04C01,AFR
200916840187_R04C02,AMR
200916840187_R05C01,AFR
200916840187_R06C01,AMR
200916840187_R06C02,AMR
200916840195_R01C01,EAS
200916840195_R02C02,EUR
200916840195_R03C02,EUR
200916840195_R04C01,EUR
200916840195_R05C01,EUR
200916840196_R01C02,EUR
200916840196_R02C01,AMR
200916840196_R03C01,AMR
200916840196_R04C01,EAS
200916840196_R04C02,EUR
200916840196_R05C01,EAS
200916840196_R05C02,EUR
200916840196_R06C01,AMR
200916840200_R03C01,EUR
200916840200_R04C01,EUR
200916840204_R06C01,SAS
200916840207_R03C01,EUR
200916840207_R04C01,EUR
200916840207_R05C01,EAS
200916840207_R05C02,EUR
200916840207_R06C01,EAS
200916840207_R06C02,EUR
200916840209_R01C01,EUR
200916840209_R01C02,AFR
200916840209_R02C01,EUR
200916840209_R02C02,EUR
200916840209_R03C01,EUR
200916840209_R03C02,EUR
200916840209_R04C01,EUR
200916840209_R04C02,EUR
200916840209_R05C01,EUR
200916840209_R05C02,AMR
200916840209_R06C01,EUR
200916840209_R06C02,AMR
200916840219_R01C02,EUR
200916840219_R04C01,EAS
200916840219_R06C01,EAS
200917870056_R04C01,SAS
200917870056_R04C02,EUR
200917870056_R05C01,SAS
200917870056_R05C02,EUR
200917870056_R06C02,EUR
200917870057_R04C02,EUR
200917870057_R05C02,EUR
200917870057_R06C02,EUR
200917870129_R01C01,SAS
200917870129_R01C02,EUR
200917870129_R02C01,SAS
200917870129_R02C02,EUR
200917870129_R03C02,EAS
200917870129_R04C02,EAS
200918420024_R01C01,EUR
200918420065_R01C02,AMR
200918420065_R02C02,EUR
200918420065_R03C02,EAS
200918420065_R04C01,EUR
200918420065_R05C01,EUR
200918420065_R06C01,EUR
200991710001_R04C02,EUR
200991710004_R01C02,EUR
200991710004_R02C01,EAS
200991710004_R02C02,EUR
200991710004_R03C01,EAS
200991710004_R03C02,EUR
200991710004_R04C01,AFR
200991710004_R04C02,EUR
200991710004_R05C01,EUR
200991710004_R05C02,EUR
200991710004_R06C01,EUR
200991710004_R06C02,EUR
200991710007_R01C02,EUR
200991710007_R02C02,EUR
200991710007_R03C01,EUR
200991710007_R03C02,AMR
200991710007_R04C01,EUR
200991710007_R05C01,SAS
200991710007_R06C01,SAS
200991710008_R04C02,EUR
200991710008_R05C02,AMR
200991710012_R01C01,EUR
200991710012_R01C02,EUR
200991710012_R02C01,EUR
200991710012_R03C01,EUR
200991710012_R04C01,EUR
200991710012_R04C02,EUR
200991710012_R05C02,EUR
200991710051_R03C01,EUR
200991710051_R04C01,EAS
200991710061_R03C01,EAS
200991710074_R01C01,EUR
200991710074_R02C01,EUR
200991710074_R02C02,EUR
200991710074_R03C01,EAS
200991710074_R03C02,EUR
200991710074_R04C01,EUR
200991710074_R05C01,AFR
200991710079_R02C01,EAS
200991710079_R03C01,EAS
200991710079_R04C01,SAS
200991710079_R05C01,EUR
200991710079_R05C02,EUR
200991710079_R06C02,EUR
200991710080_R03C01,EUR
200991710080_R04C01,EUR
200991710133_R03C01,AFR
200991710133_R03C02,EUR
200991710133_R04C01,AFR
200991710133_R04C02,EUR
200991710154_R01C01,EUR
200991710154_R02C01,EUR
200991710172_R01C01,EUR
200991710172_R02C01,EUR
200991710172_R03C01,EUR
200991710173_R01C01,SAS
200991710173_R01C02,EUR
200991710173_R02C01,EUR
200991710173_R02C02,EUR
200991710173_R03C01,EUR
200991710173_R03C02,EUR
200991710173_R04C01,EUR
200991710173_R04C02,EUR
200991710173_R05C01,EUR
200991710173_R05C02,EUR
200991710173_R06C02,EUR
200991710190_R01C01,AMR
200991710190_R01C02,SAS
200991710190_R02C01,EAS
200991710190_R02C02,SAS
200991710190_R03C01,EUR
200991710190_R03C02,EUR
200991710190_R04C01,EUR
200991710190_R04C02,EUR
200991710190_R05C01,EUR
200991710190_R05C02,EUR
200991710190_R06C01,EUR
200994870002_R04C01,EUR
200994870002_R05C01,EUR
200994870002_R06C01,EUR
200994870004_R01C02,EUR
200994870004_R02C01,EUR
200994870004_R03C01,EUR
200994870004_R06C02,EUR
200994870006_R01C01,EUR
200994870006_R02C01,EUR
200994870006_R03C01,EUR
200994870006_R04C02,SAS
200994870006_R05C02,EAS
200994870006_R06C02,EUR
200994870010_R01C01,EUR
200994870010_R02C01,EAS
200994870010_R03C01,EAS
200994870010_R06C02,EAS
200994870015_R01C01,EUR
200994870015_R02C01,EUR
200994870015_R03C02,EUR
200994870017_R01C01,EUR
200994870017_R02C01,EUR
200994870017_R03C01,EUR
200994870017_R04C01,EUR
200994870017_R05C01,EUR
200994870018_R01C02,EUR
200994870018_R02C02,EAS
200994870018_R03C02,EAS
200994870018_R06C01,EUR
200994870020_R02C02,AMR
200994870020_R03C02,EUR
200994870022_R01C01,EAS
200994870022_R05C01,EUR
200994870022_R05C02,EUR
200994870022_R06C01,EUR
200994870025_R01C01,AFR
200994870025_R02C01,EUR
200994870025_R03C01,EUR
200994870027_R01C01,EUR
200994870027_R04C01,EUR
200994870027_R05C01,EUR
200994870027_R05C02,EUR
200994870027_R06C01,EUR
200994870027_R06C02,EUR
200994870042_R02C01,EUR
200994870042_R02C02,EAS
200994870042_R03C02,EUR
200994870042_R04C01,EUR
200994870042_R04C02,EUR
200994870042_R05C01,EUR
200994870042_R05C02,EUR
200994870052_R04C01,AMR
200994870052_R05C01,EUR
200994870052_R06C01,EUR
200994870058_R01C01,SAS
200994870058_R01C02,EUR
200994870058_R02C01,EUR
200994870058_R03C01,EUR
200994870058_R04C01,EUR
200994870058_R04C02,AMR
200994870058_R05C01,EUR
200994870058_R05C02,EUR
200994870058_R06C01,EUR
200994870076_R04C02,AMR
200994870076_R05C02,EUR
200994870088_R01C02,EUR
200994870088_R02C01,AMR
200994870088_R02C02,EUR
200994870088_R03C01,EUR
200994870088_R03C02,EAS
200994870088_R04C01,EAS
200994870088_R04C02,AFR
200994870088_R05C01,EAS
200994870088_R05C02,EUR
200994870088_R06C01,EUR
200994870088_R06C02,EUR
200994870089_R01C02,AMR
200994870089_R02C02,AMR
200994870089_R03C01,EAS
200994870089_R03C02,EAS
200994870089_R04C01,EAS
200994870089_R04C02,EAS
200994870089_R05C01,EUR
200994870089_R05C02,EUR
200994870089_R06C01,EUR
200994870101_R01C01,EUR
200994870101_R02C01,EUR
200994870101_R03C01,EUR
200994870101_R04C01,EUR
200994870101_R05C01,EUR
200994870101_R06C01,EUR
200994870103_R01C01,EUR
200994870103_R02C01,EUR
200994870103_R03C01,EUR
200994870113_R06C02,EUR
200994870120_R01C02,EUR
200994870120_R02C02,EUR
200994870120_R03C01,EUR
200994870120_R03C02,EUR
200994870120_R04C01,EUR
200994870120_R04C02,EUR
200994870120_R05C01,EUR
200994870120_R05C02,EUR
200994870120_R06C01,EUR
200994870122_R02C02,EUR
200994870122_R03C02,EUR
200994870122_R04C02,EUR
200994870122_R05C02,EUR
200994870122_R06C02,EUR
200994870124_R06C02,EUR
200994870128_R01C02,SAS
200994870128_R02C02,EUR
200994870128_R03C01,EUR
200994870128_R03C02,EUR
200994870128_R06C01,EAS
200994870129_R01C02,EUR
200994870129_R02C02,SAS
200994870129_R03C01,EUR
200994870129_R03C02,SAS
200994870129_R04C01,EUR
200994870129_R05C01,SAS
200994870129_R05C02,SAS
200994870129_R06C01,SAS
200994870135_R02C01,SAS
200994870137_R01C01,EUR
200994870142_R01C01,AFR
200994870142_R01C02,AMR
200994870142_R02C01,EUR
200994870142_R02C02,EUR
200994870142_R03C01,EAS
200994870142_R03C02,EUR
200994870142_R04C01,EAS
200994870142_R04C02,EUR
200994870142_R05C01,EUR
200994870142_R05C02,AMR
200994870142_R06C01,AMR
200994870142_R06C02,AMR
200994870143_R01C01,EUR
200994870143_R02C01,EUR
200994870143_R03C01,EUR
200994870143_R04C01,EUR
200994870144_R01C01,EUR
200994870144_R02C01,EUR
200994870144_R03C01,EUR
200994870144_R03C02,EUR
200994870144_R04C01,AFR
200994870144_R04C02,EUR
200994870144_R05C01,EUR
200994870144_R05C02,EAS
200994870144_R06C01,EUR
200994870144_R06C02,EAS
200994870150_R04C02,EUR
200994870150_R05C02,EUR
200994870157_R01C01,SAS
200994870157_R02C01,SAS
200994870157_R03C01,EUR
200994870157_R03C02,EUR
200994870157_R04C01,EUR
200994870157_R04C02,EAS
200994870157_R05C01,AFR
200994870157_R05C02,EUR
200994870157_R06C01,EUR
200994870157_R06C02,EUR
200994870167_R02C01,EUR
200994870167_R03C01,EUR
200994870171_R01C01,EUR
200994870171_R02C01,EUR
200994870172_R05C02,EUR
200994870172_R06C01,EUR
200994870172_R06C02,EUR
200994870174_R05C01,EUR
200994870174_R06C01,EUR
200994870175_R01C02,EUR
200994870175_R02C01,EUR
200994870175_R02C02,EUR
200994870175_R03C01,EUR
200994870175_R03C02,AMR
200994870175_R04C01,EUR
200994870175_R04C02,AMR
200994870175_R05C01,EUR
200994870178_R01C01,EUR
200994870178_R02C01,EUR
200994870178_R02C02,SAS
200994870178_R03C01,EUR
200994870178_R05C01,SAS
200994870178_R06C01,EUR
200994870184_R01C02,EUR
200994870184_R02C01,SAS
200994870184_R02C02,EUR
200994870184_R03C01,SAS
200994870184_R03C02,AMR
200994870184_R04C01,AFR
200994870184_R04C02,EUR
200994870184_R05C01,AFR
200994870184_R05C02,EUR
200994870184_R06C01,EUR
200994870184_R06C02,EUR
200994870185_R01C02,EUR
200994870187_R04C02,AFR
200994870187_R05C02,AFR
200994870188_R04C02,AMR
200994870188_R05C02,EUR
200994870191_R01C01,EAS
200994870191_R01C02,EUR
200994870191_R02C01,EAS
200994870191_R02C02,EUR
200994870191_R03C01,EUR
200994870191_R03C02,EUR
200994870191_R04C01,EUR
200994870191_R04C02,EUR
200994870191_R05C01,EUR
200994870191_R05C02,AMR
200994870191_R06C01,EUR
200994870193_R01C01,EUR
200994870193_R01C02,EUR
200994870193_R02C01,EAS
200994870193_R02C02,AMR
200994870193_R03C01,AMR
200994870193_R03C02,EUR
200994870193_R04C01,AMR
200994870193_R04C02,EUR
200994870193_R05C01,EUR
200994870193_R05C02,EAS
200994870193_R06C01,EUR
200994870195_R02C01,EUR
200994870195_R03C01,EUR
200994870196_R01C01,EUR
200994870196_R01C02,EUR
200994870196_R02C01,EUR
200994870196_R02C02,EUR
200994870196_R03C01,EAS
200994870196_R03C02,EUR
200994870196_R04C01,AMR
200994870196_R04C02,AFR
200994870196_R05C01,EUR
200994870196_R06C01,EUR
200994870197_R01C01,EAS
200994870197_R02C01,EAS
200994870197_R03C01,EUR
200994870197_R03C02,EUR
200994870197_R04C01,EUR
200994870197_R04C02,EUR
200994870197_R05C01,EUR
200994870197_R06C01,EUR
200994870198_R05C02,EUR
200994870203_R01C01,EUR
200994870203_R01C02,EUR
200994870203_R02C01,AMR
200994870203_R02C02,EUR
200994870203_R03C01,EUR
200994870203_R03C02,SAS
200994870203_R04C01,EUR
200994870203_R06C01,EUR
200994870208_R01C01,EUR
200994870208_R01C02,EUR
200994870208_R02C01,EUR
200994870208_R02C02,AFR
200994870208_R04C01,EUR
200994870208_R05C01,EUR
200994870208_R06C01,EUR
200994870210_R01C01,AFR
200994870210_R02C01,AMR
200994870210_R03C01,EUR
200994870217_R01C01,EUR
200994870217_R02C01,EAS
200994870217_R03C01,EAS
200994870217_R04C01,EUR
200994870217_R05C01,EUR
200994870218_R03C02,SAS
200994870218_R04C02,SAS
200994870231_R01C02,EUR
200994870231_R02C02,AFR
200994870231_R06C02,EUR
200994870232_R01C01,EUR
200994870233_R02C01,EUR
200994870233_R03C01,EUR
200994870233_R05C02,EUR
200994870235_R01C02,EAS
200994870235_R02C02,EUR
200994870237_R02C01,EUR
200994870237_R03C01,EUR
200999750062_R03C01,EUR
200999750062_R03C02,EUR
200999750062_R04C01,EUR
200999750062_R04C02,EUR
200999750082_R01C02,EUR
200999750082_R02C02,SAS
200999750082_R03C02,SAS
200999750082_R04C02,EUR
200999750082_R05C02,EUR
200999750082_R06C01,EUR
200999750082_R06C02,EUR
200999750084_R02C01,EUR
200999750084_R02C02,EUR
200999750084_R03C01,EUR
200999750084_R03C02,EUR
200999750084_R04C01,EUR
200999750084_R04C02,EUR
200999750084_R05C01,EUR
200999750084_R05C02,EUR
200999750084_R06C01,EUR
200999750084_R06C02,EUR
200999750087_R01C01,AMR
200999750087_R01C02,EUR
200999750087_R02C01,EUR
200999750087_R02C02,SAS
200999750087_R03C01,EUR
200999750087_R05C01,EUR
200999750087_R06C01,EUR
200999750089_R02C02,AFR
200999750089_R04C02,SAS
200999750089_R05C02,EUR
200999750090_R01C02,AMR
200999750090_R02C01,EUR
200999750090_R02C02,AMR
200999750090_R03C01,EUR
200999750090_R03C02,EUR
200999750090_R04C01,EAS
200999750090_R04C02,AMR
200999750090_R05C01,EAS
200999750090_R05C02,AMR
200999750090_R06C01,AMR
200999750092_R01C01,EUR
200999750092_R02C02,EUR
200999750092_R03C01,EUR
200999750092_R03C02,EUR
200999750092_R04C01,EUR
200999750092_R04C02,EUR
200999750092_R05C01,EAS
200999750092_R06C01,EUR
200999750095_R03C02,EUR
200999750095_R04C02,EUR
200999750095_R05C02,EUR
200999750095_R06C01,SAS
200999750095_R06C02,EAS
200999750096_R01C02,EUR
200999750096_R02C02,EUR
200999750096_R03C02,EUR
200999750096_R04C01,EUR
200999750096_R04C02,EUR
200999750096_R05C01,SAS
200999750096_R05C02,EUR
200999750096_R06C01,SAS
200999750096_R06C02,EUR
200999750097_R03C02,EUR
200999750097_R04C02,EUR
200999750097_R05C01,EUR
200999750097_R05C02,EUR
200999750097_R06C01,EUR
200999750097_R06C02,EUR
200999750100_R01C01,EUR
200999750100_R02C01,EUR
200999750100_R02C02,EUR
200999750100_R03C01,EUR
200999750100_R03C02,EUR
200999750100_R04C01,EUR
200999750100_R04C02,SAS
200999750100_R05C02,SAS
200999750103_R01C01,EUR
200999750103_R01C02,EUR
200999750103_R02C01,EUR
200999750103_R02C02,EUR
200999750103_R03C01,EUR
200999750103_R03C02,EUR
200999750103_R04C01,EUR
200999750103_R04C02,EAS
200999750103_R05C01,EUR
200999750103_R06C01,EUR
200999750104_R01C02,EUR
200999750104_R02C02,EUR
200999750104_R03C02,EUR
200999750104_R04C02,EUR
200999750104_R05C02,SAS
200999750108_R01C01,EUR
200999750108_R01C02,SAS
200999750108_R02C01,EUR
200999750108_R03C01,EUR
200999750108_R04C01,EUR
200999750108_R05C01,EUR
200999750111_R02C01,EUR
200999750111_R03C01,EUR
200999750111_R05C02,EUR
200999750111_R06C02,EUR
200999750113_R01C02,EUR
200999750113_R02C02,AMR
200999750113_R04C02,EAS
200999750117_R05C01,SAS
200999750117_R06C01,SAS
200999750118_R01C02,EUR
200999750118_R02C01,EUR
200999750118_R02C02,AMR
200999750118_R03C01,AMR
200999750118_R04C01,EUR
200999750118_R05C01,EUR
200999750118_R06C01,EUR
200999750119_R01C01,EUR
200999750119_R01C02,EUR
200999750119_R02C01,SAS
200999750119_R02C02,SAS
200999750119_R03C01,AMR
200999750119_R04C01,SAS
200999750119_R05C01,EAS
200999750119_R06C01,EUR
200999750120_R01C01,EUR
200999750120_R03C01,AMR
200999750120_R04C01,AMR
200999750120_R05C01,SAS
200999750122_R01C01,AMR
200999750122_R01C02,AMR
200999750122_R02C01,EAS
200999750122_R03C01,EAS
200999750122_R04C01,EAS
200999750122_R05C01,EAS
200999750122_R05C02,AMR
200999750122_R06C01,AMR
200999750122_R06C02,AMR
200999750124_R01C02,AMR
200999750124_R02C02,SAS
200999750124_R03C01,EAS
200999750124_R03C02,SAS
200999750124_R04C01,EAS
200999750124_R04C02,EAS
200999750124_R05C01,EAS
200999750124_R05C02,EAS
200999750124_R06C01,EUR
200999750124_R06C02,EAS
200999750131_R01C02,SAS
200999750131_R04C02,EUR
200999750131_R05C01,SAS
200999750131_R05C02,EUR
200999750131_R06C01,SAS
200999750131_R06C02,EUR
200999750137_R02C02,AMR
200999750137_R03C02,AMR
200999750137_R04C02,EUR
200999750137_R05C02,EUR
200999750140_R02C02,EAS
200999750140_R03C02,EAS
200999750140_R06C02,EUR
200999750141_R01C01,EUR
200999750141_R02C01,EUR
200999750141_R03C01,EUR
200999750142_R01C01,EUR
200999750142_R01C02,SAS
200999750142_R02C01,EUR
200999750142_R03C01,EUR
200999750142_R04C01,EUR
200999750142_R05C01,EUR
200999750142_R06C01,SAS
200999750142_R06C02,EUR
200999750156_R01C02,EUR
200999750156_R02C02,EAS
200999750156_R03C01,EUR
200999750156_R03C02,EAS
200999750156_R04C01,EUR
200999750156_R04C02,EUR
200999750156_R05C02,EUR
200999750156_R06C01,EUR
200999750157_R01C02,EUR
200999750157_R02C02,EUR
200999750157_R04C01,EAS
200999750157_R04C02,SAS
200999750157_R05C01,EAS
200999750157_R05C02,SAS
200999750158_R03C01,EUR
200999750161_R01C01,EUR
200999750161_R02C01,EUR
200999750161_R02C02,EUR
200999750161_R04C01,EUR
200999750161_R05C01,EUR
200999750173_R04C02,AMR
200999750173_R05C02,EAS
200999750175_R01C01,EUR
200999750175_R01C02,EUR
200999750175_R02C01,EAS
200999750175_R02C02,EUR
200999750175_R03C01,AMR
200999750175_R03C02,EUR
200999750175_R04C01,AMR
200999750175_R04C02,EUR
200999750175_R05C01,SAS
200999750175_R05C02,EUR
200999750175_R06C01,EUR
200999750175_R06C02,EUR
200999750185_R01C01,AFR
200999750185_R02C01,EUR
200999750185_R03C01,EUR
200999750185_R03C02,EUR
200999750185_R04C01,EUR
200999750185_R04C02,EUR
200999750185_R05C02,EUR
200999750192_R05C02,EUR
200999750193_R01C02,AMR
200999750193_R06C01,EUR
200999750199_R01C01,EUR
200999750199_R01C02,EUR
200999750199_R02C01,EUR
200999750199_R02C02,EUR
200999750199_R03C02,SAS
200999750199_R04C02,SAS
200999750199_R06C01,EUR
200999750202_R01C02,AMR
200999750202_R02C01,EUR
200999750202_R03C01,EUR
200999750202_R04C02,EAS
200999750202_R05C02,EAS
200999750202_R06C01,EUR
200999750210_R02C01,EUR
200999750210_R02C02,EUR
200999750210_R03C01,EUR
200999750210_R03C02,EUR
200999750210_R04C01,EUR
200999750210_R05C01,EUR
200999750210_R06C01,EAS
200999750215_R04C02,EUR
200999750215_R05C02,EAS
200999750215_R06C02,EUR
200999750216_R03C02,AMR
200999750216_R04C02,AMR
200999750216_R05C01,AMR
200999750216_R05C02,SAS
200999750228_R01C01,EUR
200999750228_R02C01,EUR
200999750230_R04C01,EUR
200999750230_R05C01,EUR
200999750230_R06C01,EAS
200999750231_R01C02,EUR
200999750231_R02C02,EAS
200999750231_R03C02,EUR
200999750231_R05C02,AMR
200999750231_R06C01,EUR
200999750231_R06C02,EUR
200999750240_R01C01,EUR
200999750240_R02C01,EUR
200999750240_R03C01,EUR
200999750240_R04C01,AMR
200999750240_R05C01,EUR
201035410015_R01C01,EUR
201035410035_R01C01,EUR
201035410035_R04C02,SAS
201035410035_R05C02,SAS
201035410046_R01C01,EUR
201035410046_R01C02,EUR
201035410046_R02C01,EUR
201035410046_R03C01,EUR
